movie_title,release_month,production_budget,worldwide_gross,ROI,genres,director_name
Kites,May,9200000.0,17155193.0,7955193.0,"Action,Drama,Romance",Anurag Basu
Red Dog,Dec,9100000.0,20927794.0,11827794.0,"Biography,Comedy,Drama",Kriv Stenders
The Purge: Anarchy,Jul,9000000.0,111534881.0,102534881.0,"Action,Horror,Sci-Fi",James DeMonaco
The Strangers,May,9000000.0,83051676.0,74051676.0,"Action,Drama,Horror",Lawrence Fajardo
Ouija: Origin of Evil,Oct,9000000.0,81831866.0,72831866.0,"Drama,Horror,Mystery",Mike Flanagan
Child's Play,Nov,9000000.0,44196684.0,35196684.0,Horror,Lars Klevberg
Happy Death Day 2U,Feb,9000000.0,64179495.0,55179495.0,"Drama,Horror,Mystery",Christopher Landon
The Contender,Oct,9000000.0,17804273.0,8804273.0,"Documentary,Drama,Sport",Joshua Clay Baldwin
The Edge of Seventeen,Nov,9000000.0,19096003.0,10096003.0,"Comedy,Drama",Kelly Fremon Craig
Jackie,Dec,9000000.0,36588512.0,27588512.0,"Biography,Drama,History",Pablo Larraín
Glee: The 3D Concert Movie,Aug,9000000.0,17462398.0,8462398.0,"Documentary,Music",Jennifer Arnold
Henry V,Nov,9000000.0,10176701.0,1176701.0,"Adventure,Biography,Drama",Stephen Armourae
Loving,Nov,9000000.0,12898064.0,3898064.0,"Drama,Romance",Slawomir Fabicki
Beautiful,Sep,9000000.0,3134509.0,-5865491.0,"Biography,Drama,Family",V.K. Prakash
Gracie,Jun,9000000.0,3922043.0,-5077957.0,"Crime,Drama,Fantasy",Jane Alexandra Foster
The Sapphires,Mar,9000000.0,20395040.0,11395040.0,"Biography,Comedy,Drama",Wayne Blair
Greater,Aug,9000000.0,2000093.0,-6999907.0,"Biography,Family,Sport",David L. Hunt
Destroyer,Dec,9000000.0,3681096.0,-5318904.0,"Action,Crime,Drama",Karyn Kusama
Dheepan,May,9000000.0,7704357.0,-1295643.0,"Crime,Drama",Jacques Audiard
All or Nothing,Oct,9000000.0,184255.0,-8815745.0,"Action,Thriller,War",Craig Anderson
Skin Trade,May,9000000.0,1242.0,-8998758.0,Documentary,Shannon Keith
Beneath Hill 60,Jun,9000000.0,3440939.0,-5559061.0,"Drama,History,War",Jeremy Sims
Polisse,May,8900000.0,22744132.0,13844132.0,"Crime,Drama",Maïwenn
Awake,Nov,8600000.0,32968648.0,24368648.0,Drama,Matthew Colston
Manchester by the Sea,Nov,8500000.0,77733867.0,69233867.0,Drama,Kenneth Lonergan
Nightcrawler,Oct,8500000.0,50334418.0,41834418.0,"Crime,Drama,Thriller",Dan Gilroy
Dragon Ball Super: Broly,Jan,8500000.0,122747755.0,114247755.0,"Action,Adventure,Animation",Tatsuya Nagamine
Baggage Claim,Sep,8500000.0,22885836.0,14385836.0,Comedy,David E. Talbert
Middle School: The Worst Years of My Life,Oct,8500000.0,23311293.0,14811293.0,"Comedy,Family",Steve Carr
The Namesake,Mar,8500000.0,20288774.0,11788774.0,Drama,Jong Koo Choi
The Rover,Jun,8500000.0,3180252.0,-5319748.0,"Action,Crime,Drama",David Michôd
Posledniy bogatyr,Dec,8500000.0,30700192.0,22200192.0,"Action,Adventure,Comedy",Dmitriy Dyachenko
A.C.O.R.N.S.: Operation Crackdown,Nov,8500000.0,1353287.0,-7146713.0,"Animation,Comedy,Family",Ross Venokur
Yeh Jawaani Hai Deewani,May,8300000.0,50827466.0,42527466.0,"Comedy,Drama,Musical",Ayan Mukherjee
Limbo,Jun,8300000.0,2598224.0,-5701776.0,"Drama,Thriller",Tim Dünschede
Quo Vadis?,Feb,8250000.0,30028513.0,21778513.0,"Drama,Romance",Eduart Makri
Stand by Me,Aug,8000000.0,52287414.0,44287414.0,Drama,Soo-in Bang
The Intruder,May,8000000.0,36005871.0,28005871.0,Horror,Thanadol Nualsuth
50/50,Sep,8000000.0,41334735.0,33334735.0,"Comedy,Drama,Romance",Jonathan Levine
A Walk in the Woods,Sep,8000000.0,37119358.0,29119358.0,"Adventure,Biography,Comedy",Ken Kwapis
That Awkward Moment,Jan,8000000.0,53068955.0,45068955.0,"Comedy,Romance",Tom Gormican
Shutter,Mar,8000000.0,47782426.0,39782426.0,Thriller,Joy Mathew
Much Ado About Nothing,May,8000000.0,22549338.0,14549338.0,Drama,Jason L. Mitchell
The Player,Apr,8000000.0,28876702.0,20876702.0,Sci-Fi,Guillaume Bouiges
Enough Said,Sep,8000000.0,25621449.0,17621449.0,"Comedy,Drama,Romance",Nicole Holofcener
New in Town,Jan,8000000.0,29937909.0,21937909.0,"Adventure,Comedy,Fantasy",Ke Wang
Begin Again,Jun,8000000.0,68838736.0,60838736.0,"Drama,Family",Bill Gillane
See No Evil,May,8000000.0,18828036.0,10828036.0,Documentary,Jos de Putter
Prom,Apr,8000000.0,10763183.0,2763183.0,"Comedy,Drama,Family",Joe Nussbaum
Me and Earl and the Dying Girl,Jun,8000000.0,9266180.0,1266180.0,"Comedy,Drama,Romance",Alfonso Gomez-Rejon
It's Kind of a Funny Story,Oct,8000000.0,6632950.0,-1367050.0,"Comedy,Drama,Romance",Ryan Fleck
Morgan,Sep,8000000.0,7298786.0,-701214.0,"Drama,Romance",Michael D. Akers
Another Year,Dec,8000000.0,20005613.0,12005613.0,"Comedy,Drama",Mike Leigh
Lean on Pete,Apr,8000000.0,2455027.0,-5544973.0,"Adventure,Drama",Andrew Haigh
Made in Dagenham,Nov,8000000.0,15644196.0,7644196.0,"Biography,Comedy,Drama",Nigel Cole
El Chicano,May,8000000.0,700261.0,-7299739.0,Drama,Ben Hernandez Bray
London Fields,Oct,8000000.0,433732.0,-7566268.0,"Crime,Mystery,Thriller",Mathew Cullen
Restless,Sep,8000000.0,2772511.0,-5227489.0,"Drama,Romance",Gus Van Sant
Wild Target,Oct,8000000.0,5314194.0,-2685806.0,"Action,Comedy,Crime",Jonathan Lynn
Wuthering Heights,Oct,8000000.0,2721534.0,-5278466.0,"Drama,Romance",Andrea Arnold
A Street Cat Named Bob,Nov,8000000.0,17382693.0,9382693.0,"Biography,Comedy,Drama",Roger Spottiswoode
Aloft,May,8000000.0,237688.0,-7762312.0,Drama,Claudia Llosa
Akira,Apr,8000000.0,19585.0,-7980415.0,"Action,Drama,Mystery",Taika Waititi
Swelter,Aug,8000000.0,44197.0,-7955803.0,"Action,Crime,Drama",Keith Parmer
Driving Miss Daisy,Dec,7500000.0,106593296.0,99093296.0,"Comedy,Drama",David Esbjornson
Albert Nobbs,Dec,7500000.0,8539003.0,1039003.0,"Drama,Romance",Rodrigo García
The Neon Demon,Jun,7500000.0,3559803.0,-3940197.0,"Horror,Thriller",Nicolas Winding Refn
Black November,Jan,7500000.0,32572.0,-7467428.0,"Action,Crime,Drama",Jeta Amata
Outside Bet,Feb,7500000.0,13524.0,-7486476.0,Comedy,Sacha Bennett
The Bye Bye Man,Jan,7400000.0,31187727.0,23787727.0,"Drama,Fantasy,Horror",Stacy Title
3,Sep,7200000.0,295492.0,-6904508.0,"Comedy,Drama,Romance",Tom Tykwer
Magic Mike,Jun,7000000.0,170549753.0,163549753.0,"Comedy,Drama",Steven Soderbergh
I Can Only Imagine,Mar,7000000.0,85604221.0,78604221.0,"Biography,Drama,Family",Jon Erwin
Five Feet Apart,Mar,7000000.0,80504421.0,73504421.0,"Drama,Romance",Justin Baldoni
Jumping the Broom,May,7000000.0,38158601.0,31158601.0,"Comedy,Drama",Salim Akil
Gifted,Apr,7000000.0,36964656.0,29964656.0,Documentary,Johnathan McFarlane
Kingdom Come,Apr,7000000.0,23393939.0,16393939.0,Documentary,Rick DeYoung
Action Jackson,Feb,7000000.0,20257000.0,13257000.0,"Action,Thriller",Prabhu Deva
Breathless,May,7000000.0,19910002.0,12910002.0,"Comedy,Thriller",Jesse Baget
Dope,Jun,7000000.0,18190831.0,11190831.0,"Comedy,Crime,Drama",Rick Famuyiwa
Devil's Due,Jan,7000000.0,36146087.0,29146087.0,"Horror,Mystery,Thriller",Matt Bettinelli-Olpin
Beyond the Lights,Nov,7000000.0,14618727.0,7618727.0,"Drama,Music,Romance",Gina Prince-Bythewood
Cyrus,Jun,7000000.0,10062896.0,3062896.0,"Crime,Horror,Mystery",Mark Vadik
Split Second,May,7000000.0,5430822.0,-1569178.0,Drama,Jeffery Hauser
Somewhere,Dec,7000000.0,17023121.0,10023121.0,"Comedy,Drama",Sofia Coppola
We Need to Talk About Kevin,Jan,7000000.0,10765283.0,3765283.0,"Drama,Mystery,Thriller",Lynne Ramsay
Factory Girl,Feb,7000000.0,1661464.0,-5338536.0,"Drama,Romance",Mohamed Khan
The Christmas Candle,Nov,7000000.0,1933829.0,-5066171.0,"Drama,Family",John Stephenson
Freeheld,Oct,7000000.0,1732228.0,-5267772.0,"Biography,Drama,Romance",Peter Sollett
Dom Hemingway,Apr,7000000.0,1857458.0,-5142542.0,"Comedy,Crime,Drama",Richard Shepard
The Extra Man,Jul,7000000.0,492108.0,-6507892.0,Comedy,Shari Springer Berman
Hesher,May,7000000.0,382946.0,-6617054.0,"Comedy,Crime,Drama",Spencer Susser
Gerry,Feb,7000000.0,719699.0,-6280301.0,Biography,Alain Desrochers
Oddball,Dec,7000000.0,10237229.0,3237229.0,"Adventure,Family",Stuart McDonald
Z Storm,Aug,7000000.0,2053330.0,-4946670.0,"Action,Crime",David Lam
Geroy,Dec,7000000.0,1545121.0,-5454879.0,Action,Karen Oganesyan
Twixt,Jul,7000000.0,1268346.0,-5731654.0,"Comedy,Fantasy,Horror",Francis Ford Coppola
Criminal Activities,Nov,7000000.0,386744.0,-6613256.0,"Crime,Drama,Thriller",Jackie Earle Haley
House at the End of the Street,Sep,6900000.0,44103982.0,37203982.0,"Drama,Horror,Thriller",Mark Tonderai
Two Lovers and a Bear,Jan,6840000.0,22273.0,-6817727.0,"Adventure,Drama,Romance",Kim Nguyen
Incendies,Sep,6800000.0,16038343.0,9238343.0,"Drama,Mystery,War",Denis Villeneuve
Annabelle,Oct,6500000.0,256862920.0,250362920.0,"Horror,Mystery,Thriller",John R. Leonetti
The Adventures of Huck Finn,Apr,6500000.0,24103594.0,17603594.0,"Adventure,Family",Hermine Huntgeburth
Same Kind of Different as Me,Oct,6500000.0,6423605.0,-76395.0,"Biography,Drama",Michael Carney
Shame,Dec,6500000.0,20412841.0,13912841.0,Drama,Steve McQueen
The East,May,6500000.0,3027956.0,-3472044.0,"Adventure,Drama,Thriller",Zal Batmanglij
The Messenger,Nov,6500000.0,1744952.0,-4755048.0,Drama,Kade Mendelowitz
Aberdeen,Aug,6500000.0,64148.0,-6435852.0,Family,Ho-Cheung Pang
Tracker,Dec,6500000.0,3149.0,-6496851.0,"Action,Adventure,Drama",Ian Sharp
Control,Oct,6400000.0,8902141.0,2502141.0,"Action,Crime,Drama",Jan Verheyen
Ordinary People,Sep,6000000.0,52302978.0,46302978.0,Drama,Eduardo W. Roy Jr.
Breaking In,May,6000000.0,51411620.0,45411620.0,"Action,Crime,Drama",James McTeigue
West Side Story,Oct,6000000.0,43700000.0,37700000.0,"Crime,Drama,Musical",Steven Spielberg
Unplanned,Mar,6000000.0,18107621.0,12107621.0,"Biography,Drama",Chuck Konzelman
The Prodigy,Feb,6000000.0,19789712.0,13789712.0,"Horror,Thriller",Nicholas McCarthy
The Possession of Hannah Grace,Nov,6000000.0,42785387.0,36785387.0,"Horror,Mystery,Thriller",Diederik Van Rooijen
The Words,Sep,6000000.0,16369708.0,10369708.0,"Drama,Mystery,Romance",Brian Klugman
The Lady in the Van,Jan,6000000.0,42320503.0,36320503.0,"Biography,Comedy,Drama",Nicholas Hytner
Bernie,Apr,6000000.0,10106975.0,4106975.0,"Biography,Comedy,Crime",Richard Linklater
Casa de mi Padre,Mar,6000000.0,8446952.0,2446952.0,"Comedy,Western",Matt Piedmont
The Guard,Jul,6000000.0,21197454.0,15197454.0,"Comedy,Crime,Thriller",John Michael McDonagh
Little Voice,Dec,6000000.0,21787233.0,15787233.0,"Horror,Thriller",Chloe Mann
Wish I Was Here,Jul,6000000.0,6591365.0,591365.0,"Comedy,Drama",Zach Braff
Venus,Dec,6000000.0,7818479.0,1818479.0,Documentary,Lea Glob
Veronica Mars,Mar,6000000.0,3485383.0,-2514617.0,"Crime,Drama,Mystery",Rob Thomas
Shattered Glass,Oct,6000000.0,3456602.0,-2543398.0,Drama,Suzanne Steinberg
Snow Flower and the Secret Fan,Jul,6000000.0,11348205.0,5348205.0,"Drama,History",Wayne Wang
Mandy,Sep,6000000.0,1427656.0,-4572344.0,"Drama,Thriller",Adam Vermillion
The 5th Quarter,Mar,6000000.0,408159.0,-5591841.0,"Biography,Drama,Sport",Rick Bieber
Deadfall,Dec,6000000.0,1673635.0,-4326365.0,"Crime,Drama,Thriller",Stefan Ruzowitzky
Julia,May,6000000.0,1365108.0,-4634892.0,"Horror,Thriller",Matthew A. Brown
Song One,Jan,6000000.0,437089.0,-5562911.0,"Drama,Music",Kate Barker-Froyland
Lake of Fire,Oct,6000000.0,26007.0,-5973993.0,"Drama,Family,Romance",Raj Thiruselvan
Emma,Aug,5900000.0,37831658.0,31931658.0,Thriller,Vladimir V. Feyer
The Train,Mar,5800000.0,6800000.0,1000000.0,Drama,Jayaraaj
Trade of Innocents,Oct,5800000.0,15091.0,-5784909.0,"Drama,Thriller",Christopher M. Bessette
Standing Ovation,Jul,5600000.0,531806.0,-5068194.0,Musical,Stewart Raffill
Khiladi 786,Dec,5600000.0,14683763.0,9083763.0,"Action,Comedy",Ashish R. Mohan
Shine,Nov,5500000.0,36672493.0,31172493.0,"Drama,Music",Anthony Nardolillo
Iris,Dec,5500000.0,5580479.0,80479.0,"Drama,Family,History",Ulrika Bengts
Wonderland,Oct,5500000.0,1060512.0,-4439488.0,"Fantasy,Horror,Sci-Fi",Brandon Slagle
Le Havre,Oct,5500000.0,13480196.0,7980196.0,"Comedy,Drama",Aki Kaurismäki
Salvation Boulevard,Jul,5500000.0,28468.0,-5471532.0,"Action,Comedy,Drama",George Ratliff
Miss Julie,May,5500000.0,863895.0,-4636105.0,"Drama,Romance",Mikael Berg
Irreversible,Mar,5400000.0,8133256.0,2733256.0,Drama,Lu Yaeger
Grabbers,Jul,5300000.0,440821.0,-4859179.0,"Comedy,Horror,Sci-Fi",Jon Wright
Wilson,Aug,5200000.0,2000000.0,-3200000.0,"Comedy,Drama",Craig Johnson
Dum Maaro Dum,Apr,5200000.0,11633427.0,6433427.0,"Action,Crime,Drama",Rohan Sippy
Paranormal Activity 3,Oct,5000000.0,207039844.0,202039844.0,"Horror,Mystery,Thriller",Henry Joost
10 Cloverfield Lane,Mar,5000000.0,108286422.0,103286422.0,"Drama,Horror,Mystery",Dan Trachtenberg
Lights Out,Jul,5000000.0,148806510.0,143806510.0,Drama,Gregori J. Martin
The Visit,Sep,5000000.0,98677816.0,93677816.0,"Comedy,Drama,Romance",Richard Dailey
Happy Death Day,Oct,5000000.0,125010260.0,120010260.0,"Horror,Mystery,Thriller",Christopher Landon
Paranormal Activity 4,Oct,5000000.0,142817992.0,137817992.0,"Horror,Mystery,Thriller",Henry Joost
Monster,Dec,5000000.0,64240813.0,59240813.0,"Action,Adventure,Comedy",James Howarth
Paranormal Activity: The Marked Ones,Jan,5000000.0,90904854.0,85904854.0,"Horror,Mystery,Thriller",Christopher Landon
Oculus,Apr,5000000.0,44115496.0,39115496.0,"Horror,Mystery",Mike Flanagan
Dallas Buyers Club,Nov,5000000.0,60611845.0,55611845.0,"Biography,Drama",Jean-Marc Vallée
No Escape,Aug,5000000.0,42844516.0,37844516.0,"Action,Thriller",John Erick Dowdle
The Lazarus Effect,Feb,5000000.0,38359310.0,33359310.0,"Horror,Mystery,Sci-Fi",David Gelb
Our Idiot Brother,Aug,5000000.0,25861249.0,20861249.0,"Comedy,Drama",Jesse Peretz
The Strangers: Prey at Night,Mar,5000000.0,29960051.0,24960051.0,Horror,Johannes Roberts
Billy Elliot,Oct,5000000.0,109253745.0,104253745.0,"Comedy,Drama,Music",Stephen Daldry
"As Above, So Below",Aug,5000000.0,41824066.0,36824066.0,Documentary,Sarah Christman
The Apostle,Dec,5000000.0,21277770.0,16277770.0,"Animation,Horror",Fernando Cortizo
Race,Feb,5000000.0,23745772.0,18745772.0,"Biography,Documentary,History",Katherine Cecil
Apollo 18,Sep,5000000.0,26517819.0,21517819.0,"Horror,Mystery,Sci-Fi",Gonzalo López-Gallego
"Paul, Apostle of Christ",Mar,5000000.0,25529498.0,20529498.0,"Adventure,Biography,Drama",Andrew Hyatt
Addicted,Oct,5000000.0,17499242.0,12499242.0,"Drama,Thriller",Bille Woodruff
Nighthawks,Apr,5000000.0,19600000.0,14600000.0,Drama,Art Messenger
Spring Breakers,Mar,5000000.0,31149251.0,26149251.0,"Comedy,Crime,Drama",Harmony Korine
It Comes at Night,Jun,5000000.0,19720203.0,14720203.0,"Horror,Mystery",Trey Edward Shults
Diner,Apr,5000000.0,12592907.0,7592907.0,Crime,Mika Ninagawa
Before I Fall,Mar,5000000.0,18945682.0,13945682.0,"Drama,Fantasy,Mystery",Ry Russo-Young
Fifty Shades of Black,Jan,5000000.0,22113075.0,17113075.0,Comedy,Michael Tiddes
The Belko Experiment,Mar,5000000.0,11792942.0,6792942.0,"Horror,Thriller",Greg McLean
The Perfect Match,Mar,5000000.0,10182050.0,5182050.0,"Biography,Documentary,Family",Jennifer Barbaro
The Forsaken,Apr,5000000.0,6755271.0,1755271.0,"Drama,Horror,Thriller",Yolanda Torres
Fahrenheit 11/9,Sep,5000000.0,6653715.0,1653715.0,Documentary,Michael Moore
Sea Rex 3D: Journey to a Prehistoric World,May,5000000.0,16515203.0,11515203.0,Documentary,Pascal Vuong
90 Minutes in Heaven,Sep,5000000.0,4816142.0,-183858.0,Drama,Michael Polish
Incarnate,Dec,5000000.0,9371036.0,4371036.0,"Horror,Thriller",Brad Peyton
Table 19,Mar,5000000.0,4620399.0,-379601.0,"Comedy,Drama,Romance",Jeffrey Blitz
Green Room,Apr,5000000.0,3807503.0,-1192497.0,"Horror,Music,Thriller",Jeremy Saulnier
Thoroughbreds,Mar,5000000.0,3187302.0,-1812698.0,"Comedy,Crime,Drama",Cory Finley
The Other Side of the Door,Mar,5000000.0,12905107.0,7905107.0,Drama,Ira Farmer
Everything Must Go,May,5000000.0,2821010.0,-2178990.0,"Comedy,Drama",Dan Rush
Kill the Messenger,Oct,5000000.0,6656705.0,1656705.0,"Biography,Crime,Drama",Michael Cuesta
Rabbit Hole,Dec,5000000.0,6205034.0,1205034.0,Drama,John Cameron Mitchell
Jem and the Holograms,Oct,5000000.0,2368937.0,-2631063.0,"Adventure,Drama,Family",Jon M. Chu
Paterson,Dec,5000000.0,10727536.0,5727536.0,"Comedy,Drama,Romance",Jim Jarmusch
Atlas Shrugged: Who Is John Galt?,Sep,5000000.0,851690.0,-4148310.0,"Drama,Mystery,Sci-Fi",James Manera
Ain't Them Bodies Saints,Aug,5000000.0,1075009.0,-3924991.0,"Crime,Drama,Romance",David Lowery
Cop Car,Aug,5000000.0,143658.0,-4856342.0,"Crime,Thriller",Jon Watts
Stuck,May,5000000.0,67505.0,-4932495.0,"Comedy,Drama",Michael Courtney
Grace,Aug,5000000.0,8297.0,-4991703.0,"Crime,Drama,Horror",Rodger Edralin
Area 51,May,5000000.0,7556.0,-4992444.0,"Horror,Sci-Fi,Thriller",Oren Peli
The Cottage,Dec,5000000.0,1504960.0,-3495040.0,"Drama,Horror,Thriller",Chris Jaymes
Dying of the Light,Dec,5000000.0,74639.0,-4925361.0,"Drama,Thriller",Paul Schrader
Mommy,Jan,4900000.0,17536004.0,12636004.0,Drama,Xavier Dolan
Hostel,Jan,4800000.0,82241110.0,77441110.0,"Action,Crime,Drama",Manish Gupta
Only God Forgives,Jul,4800000.0,4494560.0,-305440.0,"Crime,Drama",Nicolas Winding Refn
Take Shelter,Sep,4750000.0,4972016.0,222016.0,"Drama,Horror,Thriller",Jeff Nichols
Lady in White,Apr,4700000.0,1705139.0,-2994861.0,"Comedy,Drama",Yuki Otsuka
Barfi,Sep,4600000.0,36751984.0,32151984.0,"Comedy,Romance",Shekar
Out of the Blue,Oct,4600000.0,731767.0,-3868233.0,"Comedy,Drama",Edoardo Leo
Secrets & Lies,Sep,4500000.0,13417292.0,8917292.0,"Drama,Romance",Seung-Yub Lee
Moby Dick,Jun,4500000.0,10400000.0,5900000.0,Action,In-je Park
The Lobster,Mar,4500000.0,18019834.0,13519834.0,"Comedy,Drama,Romance",Yorgos Lanthimos
Bound,Oct,4500000.0,7011317.0,2511317.0,"Action,Drama",Jokes Yanes
Salvador,Apr,4500000.0,1500000.0,-3000000.0,Drama,Gonzalo Albornoz
Life During Wartime,Jul,4500000.0,281447.0,-4218553.0,"Documentary,History",Ernest Holzman
Blackthorn,Oct,4500000.0,1217307.0,-3282693.0,"Action,Adventure,Western",Mateo Gil
Maggie,May,4500000.0,1027760.0,-3472240.0,"Drama,Horror",Henry Hobson
The Sweeney,Mar,4500000.0,8000366.0,3500366.0,"Action,Crime,Drama",Nick Love
Falcon Rising,Sep,4500000.0,11774.0,-4488226.0,"Action,Adventure",Ernie Barbarash
Anna,Jun,4357373.0,1200000.0,-3157373.0,"Drama,Mystery,Sci-Fi",Jorge Dorado
Animal Kingdom,Aug,4200000.0,8078683.0,3878683.0,"Crime,Drama",David Michôd
Cargo,Oct,4200000.0,313230.0,-3886770.0,Drama,Yan Vizinberg
The Boy Next Door,Jan,4000000.0,53401938.0,49401938.0,"Horror,Thriller",Rob Cohen
Boyhood,Jul,4000000.0,57273049.0,53273049.0,Drama,Richard Linklater
Exodus,Dec,4000000.0,21750000.0,17750000.0,Documentary,Hank Levine
The Kids Are All Right,Jul,4000000.0,36275469.0,32275469.0,"Comedy,Drama,Romance",Lisa Cholodenko
A Haunted House 2,Apr,4000000.0,21206861.0,17206861.0,"Comedy,Fantasy",Michael Tiddes
The Last Exorcism Part II,Mar,4000000.0,25448707.0,21448707.0,"Drama,Horror,Thriller",Ed Gass-Donnelly
Saving Grace,Aug,4000000.0,27786849.0,23786849.0,"Crime,Drama,Horror",Chris Pickle
The Darkness,May,4000000.0,10898293.0,6898293.0,"Horror,Thriller",Greg McLean
The Wash,Nov,4000000.0,10097096.0,6097096.0,Thriller,Seth Harden
The Visitor,Apr,4000000.0,19174817.0,15174817.0,"Drama,Romance",Tor Iben
Bug,May,4000000.0,8302995.0,4302995.0,"Drama,Mystery,Thriller",Parker Dorris
The Art of Getting By,Jun,4000000.0,1989035.0,-2010965.0,"Drama,Romance",Gavin Wiesen
Holy Motors,Oct,4000000.0,4230426.0,230426.0,"Drama,Fantasy",Leos Carax
The Signal,Jun,4000000.0,2665322.0,-1334678.0,"Drama,Mystery,Sci-Fi",William Eubank
The Signal,Feb,50000.0,406299.0,356299.0,"Drama,Mystery,Sci-Fi",William Eubank
The Face of Love,Mar,4000000.0,1158877.0,-2841123.0,"Drama,Mystery,Romance",Arie Posin
Joe,Apr,4000000.0,373375.0,-3626625.0,"Crime,Drama",David Gordon Green
Late Night,Jun,4000000.0,246305.0,-3753695.0,"Comedy,Drama",Nisha Ganatra
Desert Dancer,Apr,4000000.0,596335.0,-3403665.0,"Biography,Drama,Music",Richard Raymond
Manglehorn,Jun,4000000.0,797439.0,-3202561.0,Drama,David Gordon Green
Trust,Apr,4000000.0,120016.0,-3879984.0,"Crime,Drama,Thriller",David Schwimmer
Stake Land,Apr,4000000.0,679482.0,-3320518.0,"Drama,Horror,Sci-Fi",Jim Mickle
Sonny,Dec,4000000.0,17639.0,-3982361.0,Drama,Larisa Sadilova
13 Sins,Apr,4000000.0,47552.0,-3952448.0,"Horror,Thriller",Daniel Stamm
Another Happy Day,Nov,4000000.0,978527.0,-3021473.0,"Comedy,Drama",Sam Levinson
Inescapable,Feb,4000000.0,4327.0,-3995673.0,"Action,Drama,Mystery",Ruba Nadda
A Lonely Place to Die,Mar,4000000.0,442550.0,-3557450.0,"Adventure,Crime,Thriller",Julian Gilbey
Nothing,Dec,4000000.0,63180.0,-3936820.0,Sci-Fi,Daryush Shokof
Network,Jan,3800000.0,23689877.0,19889877.0,"Drama,Thriller",Saptaswa Basu
Annie Get Your Gun,May,3768785.0,8000000.0,4231215.0,Crime,Corey Harrell
Friday,Apr,3500000.0,27936778.0,24436778.0,Family,Lijin Jose
The Witch,Feb,3500000.0,40454520.0,36954520.0,"Horror,Mystery",Robert Eggers
Winchester,Feb,3500000.0,44378040.0,40878040.0,"Biography,Drama,Fantasy",Michael Spierig
Forever My Girl,Jan,3500000.0,16376066.0,12876066.0,"Drama,Music,Romance",Bethany Ashton Wolf
She's the One,Aug,3500000.0,13795053.0,10295053.0,"Drama,Romance",Mae Czarina Cruz
First Reformed,May,3500000.0,3874772.0,374772.0,"Drama,Mystery,Thriller",Paul Schrader
Believe,Dec,3500000.0,890303.0,-2609697.0,Documentary,Nikita Sharma
American Honey,Sep,3500000.0,2611750.0,-888250.0,"Adventure,Drama,Romance",Andrea Arnold
The Bronze,Mar,3500000.0,615816.0,-2884184.0,"Comedy,Drama,Sport",Bryan Buckley
The Masked Saint,Jan,3500000.0,182695.0,-3317305.0,"Action,Biography,Crime",Warren P. Sonoda
Time to Choose,Jun,3500000.0,29233.0,-3470767.0,Documentary,Charles Ferguson
The Kick,Dec,3500000.0,40622.0,-3459378.0,"Action,Sport",Prachya Pinkaew
Margin Call,Oct,3400000.0,20433227.0,17033227.0,"Drama,Thriller",J.C. Chandor
Choke,Sep,3400000.0,4124277.0,724277.0,"Action,Drama,Romance",Michael Petrone
August,Jul,3400000.0,12636.0,-3387364.0,"Drama,Romance",Eldar Rapaport
Whiplash,Oct,3300000.0,38969037.0,35669037.0,"Drama,Music",Damien Chazelle
Rosemary's Baby,Jun,3200000.0,33395426.0,30195426.0,Comedy,Dane Kissel
Sorry to Bother You,Jul,3200000.0,18285560.0,15085560.0,"Comedy,Fantasy,Sci-Fi",Boots Riley
Beginners,Jun,3200000.0,14314407.0,11114407.0,"Comedy,Drama,Romance",Mike Mills
Adam,Jul,3200000.0,2834485.0,-365515.0,Drama,Maryam Touzani
Feast,Sep,3200000.0,690872.0,-2509128.0,Horror,Nathan Waters
Antiviral,Apr,3100000.0,123407.0,-2976593.0,"Horror,Sci-Fi,Thriller",Brandon Cronenberg
Paranormal Activity 2,Oct,3000000.0,177512032.0,174512032.0,Horror,Tod Williams
War Room,Aug,3000000.0,73975239.0,70975239.0,Drama,Alex Kendrick
The Purge,Jun,3000000.0,91266581.0,88266581.0,"Horror,Thriller",James DeMonaco
Sinister,Oct,3000000.0,87727807.0,84727807.0,"Horror,Mystery,Thriller",Scott Derrickson
Coming Home,Jan,3000000.0,32653000.0,29653000.0,Documentary,Michael Garcia
Red River,Aug,3000000.0,9012000.0,6012000.0,Horror,Jacob Ennis
Before Midnight,May,3000000.0,23251930.0,20251930.0,"Drama,Romance",Richard Linklater
The Collector,Jul,3000000.0,10473836.0,7473836.0,"Action,Comedy",James Lee
Let There Be Light,Oct,3000000.0,7241309.0,4241309.0,Documentary,Peter Swanson
Water,Apr,3000000.0,11322573.0,8322573.0,"Crime,Thriller",Jeff Scott Taylor
Swiss Army Man,Jun,3000000.0,5837111.0,2837111.0,"Adventure,Comedy,Drama",Daniel Scheinert
Kama Sutra,Feb,3000000.0,4109095.0,1109095.0,Romance,Dawn
Frances Ha,May,3000000.0,11262769.0,8262769.0,"Comedy,Drama,Romance",Noah Baumbach
Please Give,Apr,3000000.0,4570178.0,1570178.0,"Comedy,Drama",Nicole Holofcener
Compadres,Apr,3000000.0,7445044.0,4445044.0,"Action,Comedy,Crime",Enrique Begné
Letters to God,Apr,3000000.0,3237452.0,237452.0,"Drama,Family",David Nixon
